20201112, 1200,  , LO, 15.5N,  70.9W,  25, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20201112, 1800,  , LO, 15.3N,  71.9W,  25, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20201113, 0000,  , LO, 15.0N,  72.7W,  25, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20201113, 0600,  , LO, 14.7N,  73.3W,  25, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20201113, 1200,  , TD, 14.4N,  73.7W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20201113, 1800,  , TS, 14.0N,  74.1W,  35, 1005,   80,   80,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20201114, 0000,  , TS, 13.6N,  74.5W,  35, 1005,   80,   80,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20201114, 0600,  , TS, 13.3N,  75.0W,  35, 1004,   80,   80,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20201114, 1200,  , TS, 12.9N,  75.7W,  40, 1002,   80,   80,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20201114, 1800,  , TS, 12.5N,  76.4W,  45,  997,   80,   80,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20201115, 0000,  , TS, 12.6N,  76.7W,  55,  992,   90,   80,   30,   70,   40,   40,    0,    0,    0,    0,    0,    0,
20201115, 0600,  , HU, 13.0N,  77.1W,  65,  988,  100,   80,   40,   90,   40,   40,   20,   30,   20,    0,    0,   20,
20201115, 1200,  , HU, 13.1N,  78.0W,  70,  982,  120,   90,   50,  100,   50,   40,   30,   50,   20,   20,    0,   20,
20201115, 1800,  , HU, 13.2N,  78.9W,  75,  974,  140,  100,   70,  120,   60,   50,   40,   60,   25,   20,    0,   20,
20201116, 0000,  , HU, 13.2N,  79.8W,  90,  961,  160,  120,   80,  140,   70,   60,   40,   70,   30,   25,   20,   25,
20201116, 0600,  , HU, 13.4N,  80.7W, 120,  935,  180,  130,   90,  160,   80,   60,   40,   80,   35,   30,   25,   35,
20201116, 1200,  , HU, 13.5N,  81.5W, 135,  917,  200,  130,  100,  180,   80,   60,   50,   80,   40,   30,   25,   40,
20201116, 1800,  , HU, 13.5N,  82.3W, 130,  918,  200,  130,  100,  180,   80,   60,   50,   80,   40,   30,   25,   40,
20201117, 0000,  , HU, 13.6N,  83.0W, 130,  918,  200,  130,  100,  180,   80,   60,   50,   80,   40,   30,   25,   40,
20201117, 0340, L, HU, 13.6N,  83.5W, 125,  922,  200,  130,   90,  180,   80,   60,   50,   70,   40,   30,   20,   35,
20201117, 0600,  , HU, 13.7N,  83.8W, 110,  935,  190,  130,   80,  180,   70,   60,   30,   60,   35,   25,   15,   25,
20201117, 1200,  , HU, 13.7N,  84.7W,  75,  965,  170,  110,   50,  160,   60,   40,    0,   50,   30,    0,    0,   20,
20201117, 1800,  , TS, 13.7N,  85.7W,  55,  988,  150,   70,    0,  140,   60,    0,    0,    0,    0,    0,    0,    0,
20201118, 0000,  , TS, 13.8N,  86.7W,  40, 1000,  140,    0,    0,  130,    0,    0,    0,    0,    0,    0,    0,    0,
20201118, 0600,  , TS, 13.8N,  87.8W,  35, 1005,  140,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20201118, 1200,  , TD, 13.7N,  89.0W,  25, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
